No.,Year,site,zone,OC - C.baronessa,OC - C.trifascialis,OC - C.lunulatus, OC - C.aureofasciatus,OC - C.bennetti,OC - C.pelewensis,OC - C.plebeius,OC - C.rainfordi,SC - C.melannotus,SC - C.unimaculatus,FC - C.citrinellus,FC - C.ephippium,FC - C.kleinii,FC - C.mertensii,FC - C.speculum,FC - C.ulientensis,NC - C.auriga,NC - C.flavirostris,NC - C.lineolatus,NC - C.lunula,NC - C.rafflesi,NC - C.semion,NC - C.vagabundus,Obligate corallivores,Facultative corallivores,Non corallivores,No. species,Total
1,1995,NR,Flat,2,2,2,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,10,9,2,6,21
2,1995,NR,Flat,4,3,4,0,0,0,4,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,16,9,0,7,25
3,1995,NR,Flat,2,1,6,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,15,12,2,6,29
4,1995,NR,Flat,3,3,2,0,0,0,5,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,4,13,6,5,8,24
5,1995,NR,Flat,4,1,2,0,0,0,5,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,13,7,1,7,21
6,1995,NR,Crest,10,4,10,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,5,27
7,1995,NR,Crest,7,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,13
8,1995,NR,Crest,3,0,4,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,13,1,2,6,16
9,1995,NR,Crest,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,16,0,3,5,19
10,1995,NR,Crest,9,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,1,0,5,19
11,1995,NR,Crest,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,5,5,17
12,1995,NR,Slope,4,0,2,0,0,0,2,0,0,6,1,2,1,0,0,0,0,0,0,0,0,0,0,14,4,0,7,18
13,1995,NR,Slope,4,0,3,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,12,2,0,5,14
14,1995,NR,Slope,3,2,2,0,0,0,0,1,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,8,9,0,8,17
15,1995,NR,Slope,4,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,8,3,2,7,13
16,1995,NR,Slope,2,0,3,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,8,4,1,6,13
17,1995,NR,Slope,6,0,7,0,0,0,2,0,1,1,2,0,5,0,0,0,1,0,0,0,0,0,0,17,7,1,8,25
18,1995,NR,Base,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,1,4,2,5,7
19,1995,NR,Base,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,3,3,3,5,9
20,1995,NR,Base,2,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,4,9
21,1995,NR,Base,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,2,1,4,6
22,1995,NR,Base,2,0,2,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,5,4,3,7,12
23,1995,NR,Base,3,0,0,1,0,0,1,2,5,0,1,1,6,0,0,0,0,0,0,0,0,0,0,12,8,0,8,20
24,1995,NR,Base,2,0,5,0,0,0,1,0,0,1,0,1,8,0,0,0,2,0,0,0,0,0,0,9,9,2,7,20
25,1995,NR,Base,1,0,2,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5,4,0,6,9
26,1995,NR,Base,0,0,2,1,0,0,0,0,1,3,2,0,3,0,0,0,0,0,0,0,0,0,3,7,5,3,7,15
27,1995,WM,Flat,1,0,2,1,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,5,6,3,8,14
28,1995,WM,Flat,2,1,5,1,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,9,11,0,6,20
29,1995,WM,Flat,3,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,2,5,5,5,6,15
30,1995,WM,Flat,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,5,9
31,1995,WM,Flat,0,0,2,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,4,7,2,4,13
32,1995,WM,Flat,1,1,6,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,7,16
33,1995,WM,Flat,2,1,8,2,0,0,4,0,1,0,6,2,0,0,2,0,0,0,0,0,0,0,3,18,10,3,10,31
34,1995,WM,Crest,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,2,4,4,12
35,1995,WM,Crest,7,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,13,0,3,6,16
36,1995,WM,Crest,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,7,12,0,13,8,25
37,1995,WM,Crest,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,6
38,1995,WM,Crest,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,8
39,1995,WM,Crest,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,11
40,1995,WM,Crest,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,5,5,13
41,1995,WM,Crest,5,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,8,2,5,6,15
42,1995,WM,Slope,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,9
43,1995,WM,Slope,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,9
44,1995,WM,Slope,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,2,5,9
45,1995,WM,Slope,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,15
46,1995,WM,Slope,1,0,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,11
47,1995,WM,Slope,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,4,3,16
48,1995,WM,Slope,2,0,1,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0,5,10
49,1995,WM,Slope,1,0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,13,1,4,5,18
50,1995,WM,Slope,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,10
51,1995,WM,Base,0,0,2,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,1,5,8,5,5,18
52,1995,WM,Base,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5,3,2,3,10
53,1995,WM,Base,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,2,2,6,2,4,10
54,1995,WM,Base,1,0,2,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,5,0,5,9
55,1995,WM,Base,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,1,1,4,12
56,1995,WM,Base,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,2,8
57,1995,WM,Base,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4
58,1995,WM,Base,2,0,6,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,1,9,5,2,7,16
59,1995,WM,Base,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,4,3,1,6,8
60,1995,WM,Base,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,4,3,2,4,9
61,1995,LH,Flat,1,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,5,6,2,5,13
62,1995,LH,Flat,1,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,5,10
63,1995,LH,Flat,1,3,0,0,0,0,2,0,1,0,6,0,0,0,4,0,0,0,0,0,0,0,0,7,10,0,6,17
64,1995,LH,Flat,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3,0,7,3,4,10
65,1995,LH,Flat,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2,6
66,1995,LH,Flat,0,0,2,0,0,0,1,0,1,1,7,0,0,0,0,1,0,0,0,0,0,0,1,5,8,1,7,14
67,1995,LH,Flat,0,0,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,5,3,1,5,9
68,1995,LH,Flat,1,0,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,6,2,6,6,14
69,1995,LH,Flat,2,1,2,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,5,13
70,1995,LH,Crest,3,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,9,1,2,7,12
71,1995,LH,Crest,0,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,2,7,9
72,1995,LH,Crest,0,1,6,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,4,9,5,4,7,18
73,1995,LH,Crest,2,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,9,1,3,8,13
74,1995,LH,Crest,2,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,3,0,0,2,8,2,5,7,15
75,1995,LH,Crest,0,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,6,10
76,1995,LH,Crest,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,4,1,4,8
77,1995,LH,Crest,2,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,7,2,3,5,12
78,1995,LH,Crest,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,2,6,9
79,1995,LH,Crest,2,0,1,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,6,13
80,1995,LH,Slope,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,3,4,7
81,1995,LH,Slope,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,1,2,4,7
82,1995,LH,Slope,3,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,8,1,4,7,13
83,1995,LH,Slope,2,0,5,0,0,0,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,12,0,5,7,17
84,1995,LH,Slope,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,3,6,9
85,1995,LH,Slope,0,0,0,0,0,0,0,2,4,1,0,0,1,0,0,2,0,0,0,0,0,0,2,7,3,2,6,12
86,1995,LH,Slope,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,8
87,1995,LH,Slope,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,4,5
88,1995,LH,Slope,0,0,0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,4,2,6,9
89,1995,LH,Slope,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,7
90,1995,LH,Slope,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,4,2,3,7,9
91,1995,LH,Base,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,1,3,3,6
92,1995,LH,Base,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,1,2,4,2,6,8
93,1995,LH,Base,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,3,4,5
94,1995,LH,Base,0,0,2,0,0,0,0,0,1,1,0,0,4,0,0,0,2,0,0,0,0,0,1,4,4,3,6,11
95,1995,LH,Base,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,0,0,1,3,3,3,6,9
96,1995,LH,Base,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,4,2,3,6,9
97,1995,LH,Base,0,0,6,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,6,5,0,4,11
98,1995,LH,Base,0,0,5,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,4,3,5,14
99,1995,LH,Base,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,2,3,3,6
100,1995,LH,Base,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,3,6,7
101,1995,LH,Base,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,6,0,4,7
102,1995,LH,Base,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,2,3,5,9
103,1995,SI,Flat,0,1,2,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,6,12
104,1995,SI,Flat,3,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,3,6,5,20
105,1995,SI,Flat,0,2,4,0,0,0,1,4,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,11,3,5,7,19
106,1995,SI,Flat,1,2,4,0,0,0,3,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,4,11,6,6,9,23
107,1995,SI,Flat,1,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,2,5,12
108,1995,SI,Flat,3,2,0,1,0,0,1,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,14,5,2,8,21
109,1995,SI,Crest,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,11
110,1995,SI,Crest,3,2,2,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,13,0,4,7,17
111,1995,SI,Crest,7,6,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,18,0,4,7,22
112,1995,SI,Crest,4,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,12,0,4,6,16
113,1995,SI,Crest,5,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,12,0,5,7,17
114,1995,SI,Crest,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,14,0,3,5,17
115,1995,SI,Slope,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,4,6,9
116,1995,SI,Slope,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,5,7
117,1995,SI,Slope,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,3,4,7
118,1995,SI,Slope,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3
119,1995,SI,Slope,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,4,6
120,1995,SI,Slope,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,1,4,9
121,1995,SI,Slope,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,3,6,0,6,6,12
122,1995,SI,Slope,0,0,2,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,5,3,4,6,12
123,1995,SI,Slope,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,4,2,2,6,8
124,1995,SI,Slope,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5
125,1995,SI,Slope,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6
126,1995,SI,Slope,2,1,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,2,8,2,2,6,12
127,1995,SI,Slope,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,4,2,4,7
128,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,5,3,6
129,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,1,5,4,7
130,1995,SI,Base,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,2,2,4,6
131,1995,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,1,6,3,7
132,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1,2,3,4,6
133,1995,SI,Base,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,2,0,0,0,1,3,1,6,7,10
134,1995,SI,Base,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,2,4,5
135,1995,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,1,2,4
136,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,3,4
137,1995,SI,Base,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,3,2,1,4,6
138,1995,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,5,3,5
139,1995,SI,Base,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4
140,1995,SI,Base,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,4,5,7
141,1995,SI,Base,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,4,1,3,5
142,1995,SI,Base,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,3,5
143,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,3,2,5,6
144,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,2,2,4,5
145,1995,SI,Base,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,4,4,6
146,1996,NR,Flat,7,1,4,0,0,0,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,2,17,6,2,7,25
147,1996,NR,Flat,4,0,2,0,0,0,6,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,15,6,0,6,21
148,1996,NR,Flat,4,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,2,11,5,5,6,21
149,1996,NR,Flat,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,0,0,0,2,0,0,2,7,4,5,13
150,1996,NR,Flat,5,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,2,4,17
151,1996,NR,Crest,4,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,3,1,5,16
152,1996,NR,Crest,5,0,4,0,0,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,13,4,0,6,17
153,1996,NR,Crest,7,3,8,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,6,22
154,1996,NR,Crest,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,1,4,11
155,1996,NR,Crest,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,9
156,1996,NR,Slope,6,0,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,2,8,5,2,6,15
157,1996,NR,Slope,6,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,4,12
158,1996,NR,Slope,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,2,2,4,10
159,1996,NR,Slope,1,1,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,5,11
160,1996,NR,Slope,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4
161,1996,NR,Base,4,0,4,0,0,0,0,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,8,8,3,5,19
162,1996,NR,Base,0,0,1,0,0,0,2,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,5,0,5,9
163,1996,NR,Base,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,0,5,5,13
164,1996,NR,Base,1,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,2,2,5,10
165,1996,NR,Base,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,2,2,6,4,4,12
166,1996,WM,Flat,0,2,4,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,8,6,3,6,17
167,1996,WM,Flat,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,8
168,1996,WM,Flat,3,0,3,0,0,0,4,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,3,13,2,5,8,20
169,1996,WM,Flat,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,11
170,1996,WM,Flat,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,6,2,6,5,14
171,1996,WM,Crest,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,7
172,1996,WM,Crest,7,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,11
173,1996,WM,Crest,6,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,2,0,4,13
174,1996,WM,Crest,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,6
175,1996,WM,Crest,2,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,1,2,6,12
176,1996,WM,Slope,2,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,2,0,5,11
177,1996,WM,Slope,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,1,2,5,9
178,1996,WM,Slope,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7
179,1996,WM,Slope,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,3,7
180,1996,WM,Slope,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,3,10
181,1996,WM,Base,0,0,3,0,0,0,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,4,7,1,5,12
182,1996,WM,Base,0,0,2,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,6,0,4,9
183,1996,WM,Base,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,2,5,10
184,1996,WM,Base,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,2,2,3,8
185,1996,WM,Base,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,7
186,1996,LH,Flat,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,0,0,2,4,5,6,5,15
187,1996,LH,Flat,1,1,3,0,0,0,0,0,1,0,5,0,2,0,0,0,1,0,0,0,2,0,0,6,7,3,8,16
188,1996,LH,Flat,2,0,2,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0,5,10
189,1996,LH,Flat,2,0,5,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,9,4,1,5,14
190,1996,LH,Flat,1,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,10
191,1996,LH,Crest,0,1,4,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,8,1,1,6,10
192,1996,LH,Crest,4,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,5,12
193,1996,LH,Crest,3,0,4,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,1,9,6,2,7,17
194,1996,LH,Crest,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,7
195,1996,LH,Crest,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,5
196,1996,LH,Slope,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,2,2,4,7
197,1996,LH,Slope,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,3,0,0,3,5,0,11,8,16
198,1996,LH,Slope,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,4,3,6
199,1996,LH,Slope,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,3,6
200,1996,LH,Slope,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6
201,1996,LH,Base,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,4
202,1996,LH,Base,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,3,1,3,3,7
